"_unit_id","category","category:confidence","image_url"
851509552,"floral",0.6509,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20515/f27c753fbda54cee9cd8b0eab57ddd3e.jpg.png"
851509553,"ikat",0.6654,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20519/3e39a9709bd14dd5ab23c7980ffb1826.jpg.png"
851509554,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20520/48b513f14bc34845adce0fe3a3cde060.jpg.png"
851509555,"floral",0.6894,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20521/a315afbc14e847208a618cd044c04ad8.jpg.png"
851509556,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20523/f91d95849f7246519cced5a85900d363.jpg.png"
851509557,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20531/c3cfe4bc87fc4c9b9bff01b614d4fdac.jpg.png"
851509558,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20532/cacaebdc874d496b9226e5a5abf1f5ba.jpg.png"
851509559,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20536/8a17ff96e8f44411b612726512e78207.jpg.png"
851509560,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20537/e8d26217ea1a43c88662ec885fa82c2c.jpg.png"
851509561,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20541/9bccb7b0781949eeb06be99620746eac.jpg.png"
851509562,"plain",0.6776,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20551/4dfb7c25cddf40529cfdb427787e0122.jpg.png"
851509563,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20552/e3249c262b1e4e049a6ade55a3733fa1.jpg.png"
851509564,"plain",0.6731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20560/7e0ce243b1274e15a0f7fa4442a69b7c.jpg.png"
851509565,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20563/58c241a97a37459da968a472db2f566a.jpg.png"
851509566,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20569/cfebf02931ac4e6ea4941c7aea7f47e7.jpg.png"
851509567,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20572/9dab546afcc546098aad78b31d3469f0.jpg.png"
851509568,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20578/bdba1def2fbe4ac2956896252f62ac1c.jpg.png"
851509569,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20580/79260efd9836478d8252fce6c81f56be.jpg.png"
851509570,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20590/7f2bc5a14a19475f96b56590826efa3e.jpg.png"
851509571,"plain",0.6636,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20596/a2c7fbec12a9431ea3644e8c4d6d2cc3.jpg.png"
851509572,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20597/2fff25c6175f4dc3a3020596fd518176.jpg.png"
851509573,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20598/51f4d44536ba48eeb9defaad1af4bc55.jpg.png"
851509574,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20604/fa94d87bc56a4197bfbb733bab4242d1.jpg.png"
851509575,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20605/dac4ac7613e848c381f950c7af24fc9c.jpg.png"
851509576,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20606/05afe6e6bfa54f838b2386e720620ee4.jpg.png"
851509577,"stars",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20621/b76d54c521cd4ca6acec718b01b26b8a.jpg.png"
851509578,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20622/236cd44239be406d8c0739632cb95c76.jpg.png"
851509579,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20624/ad81e9e06a6e4554a2ca7ea02fb5e9e3.jpg.png"
851509580,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20625/5479218194d846458cae7f032792da3c.jpg.png"
851509581,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20626/eddcf1fd69a745f5acced52aa38f85d9.jpg.png"
851509582,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20629/016a5cfe6f2c409e929c71c371dbdf3e.jpg.png"
851509583,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20637/648c5ad40a1646879ef9da8659810a78.jpg.png"
851509584,"plain",0.6633,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20638/137cf0c087434d4684194a4a69719ed4.jpg.png"
851509585,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20642/ef165b2201ac46b9b45a4dae7c5fd230.jpg.png"
851509586,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20648/ede5dea519cb4b70a7bb8514e14efb2f.jpg.png"
851509587,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20651/fec42f7341e44e91a28d915788cf8b1d.jpg.png"
851509588,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20662/62ffa55b9f8446c38ae7069b228cf9d4.jpg.png"
851509589,"cartoon",0.3558,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20663/58c715e3c7bc4338ad1c6db43572165c.jpg.png"
851509590,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20664/c27ac7d61ba146ce8f5c404532336740.jpg.png"
851509591,"plain",0.6622,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20666/8004f7b65ae84e3f87a6f7e71fdea4f6.jpg.png"
851509593,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20675/9628c8d3f96c45afbcb5c899d79c433a.jpg.png"
851509594,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20676/7b44d09772cb4db08d9f1de424b64cd3.jpg.png"
851509595,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20687/71a8124651574058a9e2339c84b0e64c.jpg.png"
851509596,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20691/a5ff421999af4c58ba3a255a322ded1d.jpg.png"
851509597,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20692/80ae3e4c46e74de58bf5476758870ab8.jpg.png"
851509598,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20696/498d81dbe68f471281c2f1bf89399497.jpg.png"
851509599,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20702/e15dd1b7f27741e59acd42860c2372a2.jpg.png"
851509600,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20704/cb9148bd4deb4903bbc9a86bccf14915.jpg.png"
851509601,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20706/58db92af7a80470ebe62d842f278b66b.jpg.png"
851509602,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20708/ca45b6e515af4b4292e6303b09c71065.jpg.png"
851509603,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20712/c6a0bf0dad5c404f916020abb8ad3da4.jpg.png"
851509604,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20716/579fef22147541e391d9b01269c247a3.jpg.png"
851509605,"floral",0.6789,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20717/2e4c8f3be85442c09490273a8de76fab.jpg.png"
851509606,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20721/8cb5e71892a643848cfd16952e6a0b88.jpg.png"
851509607,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20722/96f51a2bb8484976af5bc2fc7d851545.jpg.png"
851509608,"polka dot",0.7071,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20723/c1ddaa4280604792a165e0ea8690dc5b.jpg.png"
851509609,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20727/cd210945c767462bbf09e0e33bc96c9a.jpg.png"
851509610,"cartoon",0.3636,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20732/91face4da13c40579323ebf538eac4b4.jpg.png"
851509611,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20733/49813b6220e14587b6d4a609b1db9084.jpg.png"
851509612,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20735/2465615c5d9c431da1a15395f14d245f.jpg.png"
851509613,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20737/53fb788df6364dce97b1c9f0a4e39ff0.jpg.png"
851509614,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20738/00aba972c80d4fd0b27f94b1dee4733f.jpg.png"
851509615,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20739/c2eacab92b174c409d45a6f4e69abb7e.jpg.png"
851509616,"cartoon",0.3458,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20742/0cf05fea489a4c04a9ac3789ae5c29a3.jpg.png"
851509617,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20744/95cd88179399434fa470c68d0fefd813.jpg.png"
851509618,"geometry",0.6731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20747/d03905f97f364e51b798ebd3aa05db62.jpg.png"
851509619,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20750/c8ca30be16cb48d7866b25be9949d60c.jpg.png"
851509620,"plain",0.6505,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20753/e217ca4766494f598b9946698a5dc69d.jpg.png"
851509621,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20757/ff1c199505f84a5db33d906f4610e4c0.jpg.png"
851509622,"polka dot",0.6538,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20758/f8f2b9be5ae745898a7f706422a0a818.jpg.png"
851509623,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20760/3dc208c7f6be4085aa08ba07e1ba3334.jpg.png"
851509624,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20763/d757205b16df4da3a03987dac946c957.jpg.png"
851509625,"floral",0.7872,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20765/79deb329344a47b981ded74257f551e1.jpg.png"
851509626,"polka dot",0.6762,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20766/0f28232726394c17bf74200070cd0b97.jpg.png"
851509627,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20767/1fc4bf74b1954f2787380de052457bbe.jpg.png"
851509628,"floral",0.6698,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20768/2b99faa7998e4ce79d996572dcd66254.jpg.png"
851509629,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20772/e53725055d5b4990aca2ea99dc14abe2.jpg.png"
851509630,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20773/9623797813114e88939c8d932df707b8.jpg.png"
851509631,"letter_numb",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20775/ec33e20b98dc49c986d4fe9f40b14c19.jpg.png"
851509632,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20776/b4a9750f4f3449c1a9272d9f15d78ab9.jpg.png"
851509633,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20783/e6117cac70d6464bb1bd86d0d2297acc.jpg.png"
851509634,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20788/336f69ea344047b9926a35b748ca348b.jpg.png"
851509635,"polka dot",0.6909,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20789/f563df2195cb4ed9810d3aa32a0440a2.jpg.png"
851509636,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20791/ad8afce67aa64d0ea8623340ed499152.jpg.png"
851509637,"polka dot",0.3762,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20795/1a8588cbd678425088c7bab1bfa178d1.jpg.png"
851509638,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20796/daeb700aa166404da88ca3a775b0981f.jpg.png"
851509639,"OTHER",0.3462,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20797/58b0b5ea28894ab193630671741ec7a0.jpg.png"
851509640,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20799/f8e743464e504f76ad283d19fe56f905.jpg.png"
851509641,"plain",0.6923,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20801/5601e947a06646aa954abd030090faf4.jpg.png"
851509642,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20804/2ba78ad08020452489c3e8095f65dd86.jpg.png"
851509643,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20807/82e9ba241cfd41ccb715a7f68ea4158f.jpg.png"
851509644,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20817/20b75321463d498daffa299eef9f2df5.jpg.png"
851509645,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20818/310bf2bf96a644c4b5db5fe9fffbb2c8.jpg.png"
851509646,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20823/2547b001451c421c962459b6c6d47bb3.jpg.png"
851509647,"houndstooth",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20824/aac81a9d118248d4b8647e98e2a77ad5.jpg.png"
851509648,"animal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20828/1cac9735dae34b70b02818d7d2126a33.jpg.png"
851509649,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20829/79d26bbb758b4e69b3b389d0d94a0107.jpg.png"
851509650,"OTHER",0.6589,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20832/187d142a1e3141188d28824ab447a4e4.jpg.png"
851509651,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20835/98ee7d3afebf4cedb32199915b306dff.jpg.png"
851509652,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20842/7c415e315a5549be9914496257ca4d0e.jpg.png"
851509653,"floral",0.6698,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20846/4c017075d9154c4dbc13409f4ecdc334.jpg.png"
851509654,"plain",0.5093,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20847/1d2ad0e9ef714eda8f7926d1663a9721.jpg.png"
851509655,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20849/676ddd209f37414daf8f3504c047623e.jpg.png"
851509656,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20851/5d4e16058ed941c49baeb3f2ad13bbbd.jpg.png"
851509657,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20858/c9164d6c0dce46b2929c0c554aa78710.jpg.png"
851509658,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20864/ca769db872fa449183ba389acf1c1b24.jpg.png"
851509659,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20867/256d988680f3437489229c06c031209d.jpg.png"
851509660,"houndstooth",0.3498,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20868/ee4e28b767384984aae4885b6b7cde8e.jpg.png"
851509661,"polka dot",0.3524,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20871/337cc2a64a944bd6beab989fc1aa873c.jpg.png"
851509662,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20872/cd16ddf1c83c4d25b04fba223c265580.jpg.png"
851509663,"polka dot",0.6559,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20875/62ab911b320b41318c8dbc6981b9f9d1.jpg.png"
851509664,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20882/d4504541e40e40678f8422c287cb77ab.jpg.png"
851509665,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20883/9b1848ac338b49b0b0d20117ca6a2059.jpg.png"
851509666,"polka dot",0.7074,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20888/0dc0b47538104948bc47a20febe65bc5.jpg.png"
851509667,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20891/fb0f035deb86452ebc6a9fa282458af9.jpg.png"
851509668,"plain",0.6569,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20908/bbf32c4ff7f04e7f988d34a600c68af9.jpg.png"
851509669,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20909/6e420ef91ca14ba6bf69b49ce85c3a70.jpg.png"
851509670,"plain",0.6707,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20914/28fc30df2e3a4f7abf7197febb099529.jpg.png"
851509671,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20935/220f5d0a6ec842a1ba119ca45f8819e5.jpg.png"
851509672,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20937/16a3f8e81f9842e78d9eafa3f3f2662f.jpg.png"
851509673,"floral",0.697,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20948/95e939ab6d704a11b158c6b1b9d58f18.jpg.png"
851509674,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20951/dd9fd87af2ea47aa94571b319928a7f1.jpg.png"
851509675,"cartoon",0.6505,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20956/59c36b6dd2e14f939b026787331e36e7.jpg.png"
851509676,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20957/19f070584cc147c1bfa1281839bb0418.jpg.png"
851509677,"plain",0.6571,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20962/a087591d11c44f1f89c3c055d6a78ef0.jpg.png"
851509678,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20964/004c855a90384303ac74a3311c9afd5c.jpg.png"
851509679,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20968/543d9b73a3f14a99bd718771df992b4b.jpg.png"
851509680,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20969/27838346a7ac4023867500420a808329.jpg.png"
851509681,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20972/116fd9bacab4493eafb2470c98fc68e6.jpg.png"
851509682,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20973/76748a3486d4421293d887de05ee4b07.jpg.png"
851509683,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20974/6cf01b45aab241c0a0be0eb0b2862f93.jpg.png"
851509684,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20979/08035a75cff7424b9ede4d6b2fb18332.jpg.png"
851509685,"plain",0.6731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20986/cf1f1f24f56c4097b25a3501f70dee70.jpg.png"
851509686,"plain",0.6827,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20986/cf1f1f24f56c4097b25a3501f70dee70.jpg.png"
851509687,"scales",0.3592,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20988/d94dd73661004f40aae91d1fcf3efff8.jpg.png"
851509688,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20992/62e5ce01403c405babf2b5c0d7552689.jpg.png"
851509689,"tribal",0.3551,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21000/285645178d394fa09f5eac8b178411b9.jpg.png"
851509690,"floral",0.3491,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21002/b99b5751aadb47b39bb2f0d37f1d5234.jpg.png"
851509691,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21004/5169d48500ea42049024de8d8a039383.jpg.png"
851509692,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21005/34688199d1ab4c4793e23919ffdebb1e.jpg.png"
851509695,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21006/922465a6c4a548b89269ed0787ae0ca7.jpg.png"
851509696,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21010/a8a58c88bc09421e8ef8636813ab30aa.jpg.png"
851509697,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21012/bffd5713160a4c0e8ec73911e875a91a.jpg.png"
851509698,"stripes",0.6471,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21014/d614fb1a2c5945cfa2b8fa0b701c6627.jpg.png"
851509699,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21019/db88e6587ce44227bec23059d1f7e09e.jpg.png"
851509700,"tribal",0.35,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21025/3e3a5d5f158a43c29e957766b5d1d014.jpg.png"
851509701,"plain",0.7597,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21029/298b819eec0841ac9a00151c03ccc4a2.jpg.png"
851509702,"tribal",0.6634,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21035/c75c0faf79a34a55a1dabb6e00ef99d1.jpg.png"
851509703,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21038/82e7c03e3a5a4e7cb8647264684bd542.jpg.png"
851509704,"geometry",0.6531,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21039/fec8a24fa2994ebe963090dbb9586903.jpg.png"
851509705,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21040/f4997805a3d04d76904d06f8b46cca80.jpg.png"
851509706,"plain",0.5037,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21043/b6618027f9384c58a4f161ec600c99ea.jpg.png"
851509707,"plain",0.6735,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21046/46bee0be7d644a00a7b1c12ad3c07764.jpg.png"
851509708,"plain",0.6869,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21052/a2d94fd3715e42ebb0842f29c69c2533.jpg.png"
851509709,"squares",0.3366,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21060/7d9557a9b1d34740918ade675f422735.jpg.png"
851509710,"tribal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21064/3c57c8d3188a4c75aa38f7dc50c1aedb.jpg.png"
851509711,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21072/2723657ccf7c4f3ab18504830a579f45.jpg.png"
851509712,"tribal",0.6881,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21074/0da37f70ddd74405b5c1494f4ef7da23.jpg.png"
851509713,"scales",0.3505,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21077/bbfa17317aa04fde8f5a3b7467df7750.jpg.png"
851509714,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21086/e2901b77b42d409b8f2aa2e00899f39e.jpg.png"
851509715,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21087/e56a8dc6246042d2856788d679c082d8.jpg.png"
851509716,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21091/6b62c4191a754106ba9d35c4e66733b7.jpg.png"
851509717,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21093/415c0ff4e8174a29abd4d045d8e49b8b.jpg.png"
851509718,"tribal",0.66,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21094/1040ec89c8cf466aafc8647368d88e77.jpg.png"
851509719,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21095/e1563bb4c93241f4a5eeac4061bda01c.jpg.png"
851509720,"chevron",0.6804,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21096/8dd48632a3004f978bdc9e2849ba592e.jpg.png"
851509721,"floral",0.6438,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21097/ea5359cea0e543008c278cb954984204.jpg.png"
851509722,"animal",0.6767,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/21099/b6df644752cf420a871d410c00edca46.jpg.png"
